Price,Close,High,Low,Open,Volume
Ticker,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS
Date,,,,,
2026-06-30,3036.0,3054.60009765625,2969.0,2980.0,2099291
2026-07-01,3143.60009765625,3149.800048828125,3012.800048828125,3041.0,3415655
2026-07-02,3177.5,3229.60009765625,3147.0,3155.89990234375,3400034
2026-07-03,3212.10009765625,3224.0,3105.5,3192.0,2848623
2026-07-06,3206.60009765625,3245.0,3187.699951171875,3230.0,1978869
2026-07-07,3107.199951171875,3215.199951171875,3096.5,3209.89990234375,2093552
2026-07-08,3046.89990234375,3146.89990234375,3028.0,3105.0,2321035
2026-07-09,3083.60009765625,3105.0,3026.800048828125,3060.0,2609306
2026-07-10,3157.300048828125,3183.0,3100.0,3105.0,2145335
2026-07-13,3177.5,3195.0,3115.199951171875,3127.300048828125,1599810
2026-07-14,3188.89990234375,3219.699951171875,3145.0,3169.89990234375,1932879
2026-07-15,3150.60009765625,3199.89990234375,3142.300048828125,3195.0,1035101
2026-07-16,3151.39990234375,3190.0,3140.10009765625,3167.60009765625,1151243
2026-07-17,3160.699951171875,3184.800048828125,3140.0,3156.10009765625,1021302
2026-07-20,3183.300048828125,3189.0,3133.0,3162.699951171875,994778
2026-07-21,3182.699951171875,3213.5,3170.0,3175.199951171875,951463
2026-07-22,3147.699951171875,3201.89990234375,3139.0,3182.0,977224
2026-07-23,3010.0,3147.10009765625,3001.300048828125,3147.10009765625,1580313
2026-07-24,3026.39990234375,3041.89990234375,2992.5,3010.0,1280635
2026-07-27,3036.60009765625,3057.39990234375,3008.10009765625,3045.10009765625,636870
2026-07-28,3002.300048828125,3038.0,2996.199951171875,3038.0,1096125
2026-07-29,3024.5,3048.300048828125,2972.699951171875,3017.800048828125,1547208
2026-07-30,3049.10009765625,3060.89990234375,2994.60009765625,3024.5,1278332
2026-07-31,3009.5,3067.5,3002.39990234375,3051.0,866334
