Price,Close,High,Low,Open,Volume
Ticker,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS
Date,,,,,
2026-06-30,168.4659881591797,173.41941076783928,168.12983099480138,173.02393352580475,26845383
2026-07-01,168.20892333984375,170.2061029518828,167.33885533523951,169.0690946075389,34638511
2026-07-02,172.0352325439453,172.99428073688537,167.0916913788894,167.57616384420143,43447174
2026-07-03,174.09173583984375,176.1284722498395,172.61855524001209,174.21037599219633,29538753
2026-07-06,172.35162353515625,174.30926157953363,171.61009237280982,174.09174456499278,8304046
2026-07-07,171.04652404785156,174.210387371323,170.81912537882604,171.93635542159686,18837725
2026-07-08,170.76968383789062,173.4194146084817,170.29510811964104,171.04652093074372,16482564
2026-07-09,170.80921936035156,172.32194166541998,169.71175267956764,171.0465147541525,10270117
2026-07-10,173.47874450683594,175.21886547857812,173.0239321043918,173.25133076236907,16249590
2026-07-13,176.41519165039062,177.91803229401972,172.39115724075515,172.62845263285115,22417855
2026-07-14,175.1397705078125,178.46183067395626,174.71463322196033,176.48441426759663,14461463
2026-07-15,172.67788696289062,174.60588008759453,172.51970511124802,173.14258103959983,10398720
2026-07-16,175.73300170898438,175.98017876012347,173.42930978198925,173.61716675469336,11184572
2026-07-17,174.0126495361328,174.26970824635646,171.59031737522906,171.59031737522906,22960032
2026-07-20,174.3883514404297,175.79231522813527,173.8643373184864,175.0013456767054,10183661
2026-07-21,172.99427795410156,175.49570853646264,172.52958388514213,174.12140471814374,11350578
2026-07-22,172.4702606201172,172.984393107733,171.46177403307956,172.79653613611436,5057035
2026-07-23,172.84597778320312,173.5776122086231,171.3530187197843,171.84737282841516,9055905
2026-07-24,175.1199951171875,175.89118632194962,170.84878345131204,172.0352302981391,13282944
2026-07-27,178.52999877929688,178.77999877929688,175.61000061035156,177.5,12504426
2026-07-28,181.1199951171875,181.6999969482422,178.5500030517578,178.5500030517578,26873060
2026-07-29,183.61000061035156,185.75999450683594,181.4499969482422,183.0,26147867
2026-07-30,186.3300018310547,191.33999633789062,183.39999389648438,183.39999389648438,54015268
2026-07-31,183.64999389648438,185.24000549316406,180.8300018310547,184.85000610351562,18757644
