Price,Close,High,Low,Open,Volume
Ticker,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS
Date,,,,,
2026-06-30,1828.9818115234375,1853.276038257023,1820.2911369839348,1829.9693826959665,7233634
2026-07-01,1847.7457275390625,1863.546866844581,1822.661394780927,1822.661394780927,4307333
2026-07-02,1851.6959228515625,1860.3865972707272,1827.2041098907312,1837.6724606170815,5282404
2026-07-03,1886.656005859375,1889.2236668160383,1861.5716737837074,1866.5095296823379,5087043
2026-07-06,1901.7657470703125,1908.6787452356762,1891.7913023994834,1892.9764601311326,2740217
2026-07-07,1901.8646240234375,1932.1830109860744,1893.1739494302603,1899.5931620913436,5767438
2026-07-08,1864.6331787109375,1900.284475304649,1851.7947529725336,1887.2485835453665,6188780
2026-07-09,1907.0986328125,1941.564890223635,1875.2001568461908,1878.360336320119,11145066
2026-07-10,1896.53173828125,1906.0123975990975,1882.310689027917,1906.0123975990975,6420887
2026-07-13,1878.1629638671875,1893.1739979457682,1873.1262542846123,1890.2112843339596,7862506
2026-07-14,1912.431640625,1916.9744440624643,1861.5717235105217,1861.5717235105217,6964062
2026-07-15,1894.4578857421875,1929.417809863854,1892.7789423662703,1929.417809863854,5763065
2026-07-16,1897.914306640625,1911.9377689145142,1893.1739168435556,1904.037199621479,4644787
2026-07-17,1885.075927734375,1901.2719987394955,1879.0516470583107,1894.1615344227657,4715613
2026-07-20,1915.98681640625,1918.3570113416981,1877.570273509941,1877.570273509941,6437294
2026-07-21,1924.1837158203125,1927.7389479661829,1914.6042030195495,1922.208573455593,5061312
2026-07-22,1924.7762451171875,1931.6892434321287,1915.3943188326245,1918.2582993880105,6589708
2026-07-23,1907.0,1924.6775487092787,1901.864677946781,1923.7887105126877,5612121
2026-07-24,1898.199951171875,1905.0,1878.0,1900.199951171875,4483600
2026-07-27,1905.300048828125,1917.0,1890.0,1892.0,5230299
2026-07-28,1901.800048828125,1908.4000244140625,1892.4000244140625,1901.0,6309089
2026-07-29,1950.199951171875,1957.0,1913.0999755859375,1915.199951171875,6315728
2026-07-30,1956.800048828125,1963.199951171875,1943.9000244140625,1954.0,5356472
2026-07-31,1972.0,1976.4000244140625,1947.4000244140625,1969.0,6528923
