Price,Close,High,Low,Open,Volume
Ticker,GRASIM.NS,GRASIM.NS,GRASIM.NS,GRASIM.NS,GRASIM.NS
Date,,,,,
2026-06-30,3100.0,3128.89990234375,3080.5,3085.0,868872
2026-07-01,3140.39990234375,3145.0,3083.5,3115.0,490262
2026-07-02,3169.199951171875,3173.89990234375,3134.39990234375,3153.0,449711
2026-07-03,3180.89990234375,3219.300048828125,3165.0,3180.0,425942
2026-07-06,3213.0,3218.0,3172.0,3182.199951171875,386276
2026-07-07,3190.89990234375,3222.0,3172.89990234375,3201.0,571660
2026-07-08,3134.800048828125,3188.800048828125,3121.39990234375,3174.0,477890
2026-07-09,3191.89990234375,3222.0,3136.300048828125,3139.0,936756
2026-07-10,3213.60009765625,3246.0,3202.0,3204.800048828125,515666
2026-07-13,3144.300048828125,3216.300048828125,3125.199951171875,3202.39990234375,654390
2026-07-14,3113.300048828125,3153.5,3093.10009765625,3138.0,1058130
2026-07-15,3086.10009765625,3150.0,3080.0,3120.0,726262
2026-07-16,3072.89990234375,3105.0,3060.0,3086.699951171875,536911
2026-07-17,3109.699951171875,3118.0,3065.39990234375,3079.39990234375,622540
2026-07-20,3143.800048828125,3155.89990234375,3085.0,3135.0,349776
2026-07-21,3179.800048828125,3195.10009765625,3135.60009765625,3150.10009765625,659160
2026-07-22,3166.300048828125,3177.10009765625,3146.60009765625,3163.10009765625,396629
2026-07-23,3113.0,3180.0,3096.0,3166.0,327446
2026-07-24,3089.39990234375,3100.0,3066.39990234375,3100.0,341560
2026-07-27,3112.39990234375,3120.0,3086.10009765625,3100.0,266078
2026-07-28,3116.199951171875,3126.60009765625,3101.699951171875,3108.699951171875,388153
2026-07-29,3113.0,3149.0,3105.10009765625,3131.800048828125,304356
2026-07-30,3104.800048828125,3115.5,3085.5,3115.0,301353
2026-07-31,3100.800048828125,3135.89990234375,3092.60009765625,3115.699951171875,309447
