Price,Close,High,Low,Open,Volume
Ticker,CIPLA.NS,CIPLA.NS,CIPLA.NS,CIPLA.NS,CIPLA.NS
Date,,,,,
2026-06-30,1465.4000244140625,1480.800048828125,1448.699951171875,1455.699951171875,2818077
2026-07-01,1456.699951171875,1472.0999755859375,1446.0,1468.0,753439
2026-07-02,1456.0,1468.199951171875,1452.699951171875,1465.4000244140625,731416
2026-07-03,1458.199951171875,1471.0,1452.0,1452.0,1261674
2026-07-06,1472.300048828125,1474.699951171875,1453.4000244140625,1458.199951171875,769917
2026-07-07,1451.800048828125,1482.0,1449.199951171875,1472.300048828125,1164880
2026-07-08,1431.800048828125,1471.9000244140625,1428.9000244140625,1453.300048828125,1163676
2026-07-09,1441.300048828125,1454.800048828125,1426.4000244140625,1430.0,947375
2026-07-10,1439.4000244140625,1454.5,1435.0,1441.300048828125,745842
2026-07-13,1426.699951171875,1443.0,1420.0,1439.4000244140625,844670
2026-07-14,1438.0999755859375,1454.5,1425.300048828125,1426.699951171875,1221695
2026-07-15,1438.0,1453.0,1433.0,1447.0,924453
2026-07-16,1429.5,1444.0,1426.5999755859375,1439.9000244140625,568731
2026-07-17,1418.699951171875,1434.0,1404.0,1429.5,607055
2026-07-20,1441.5999755859375,1466.5999755859375,1419.5,1425.699951171875,1494196
2026-07-21,1432.5,1443.9000244140625,1414.0,1442.0999755859375,1341452
2026-07-22,1415.0999755859375,1423.0,1395.699951171875,1423.0,1722239
2026-07-23,1393.0,1426.9000244140625,1366.0999755859375,1409.0999755859375,4248433
2026-07-24,1410.5999755859375,1444.800048828125,1390.0999755859375,1390.0999755859375,2917791
2026-07-27,1409.4000244140625,1418.0999755859375,1392.800048828125,1412.5999755859375,1162030
2026-07-28,1444.5999755859375,1447.800048828125,1426.699951171875,1426.699951171875,1621735
2026-07-29,1474.300048828125,1491.199951171875,1442.0,1451.0,2192262
2026-07-30,1466.4000244140625,1483.800048828125,1464.0999755859375,1478.800048828125,833068
2026-07-31,1473.199951171875,1478.800048828125,1462.300048828125,1473.4000244140625,1223344
