Price,Close,High,Low,Open,Volume
Ticker,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS
Date,,,,,
2026-06-30,1344.6629638671875,1373.9404342753348,1342.5646065082708,1356.6537167481358,7781221
2026-07-01,1367.6451416015625,1376.6382056137847,1344.6628669036613,1344.6628669036613,3187785
2026-07-02,1361.5499267578125,1374.440010135796,1357.053394554533,1372.941166068036,4013561
2026-07-03,1341.065673828125,1371.941884852612,1337.3685740578373,1371.941884852612,3500465
2026-07-06,1338.567626953125,1369.9434532686023,1334.470810970254,1354.6551952621983,5154081
2026-07-07,1339.966552734375,1355.8543237280394,1335.1702030839804,1345.762131730582,6198988
2026-07-08,1308.4908447265625,1342.9642575887744,1302.9950832557752,1342.9642575887744,6917968
2026-07-09,1296.5999755859375,1320.5814799012492,1291.2041127197447,1311.8882333774443,5609851
2026-07-10,1323.699951171875,1326.5999755859375,1303.9000244140625,1304.0,3549139
2026-07-13,1319.4000244140625,1329.9000244140625,1313.5,1315.9000244140625,3674483
2026-07-14,1317.5999755859375,1323.699951171875,1298.5999755859375,1320.0999755859375,6005505
2026-07-15,1312.300048828125,1348.0,1303.300048828125,1328.0,9442403
2026-07-16,1307.5999755859375,1315.5,1299.4000244140625,1315.0999755859375,5001226
2026-07-17,1328.5,1333.0,1305.0,1307.0,11192836
2026-07-20,1256.0,1284.0,1249.0999755859375,1275.0,25314148
2026-07-21,1258.199951171875,1267.699951171875,1244.5,1245.0,15014867
2026-07-22,1238.4000244140625,1258.199951171875,1230.5,1258.199951171875,8358923
2026-07-23,1223.0,1239.4000244140625,1219.199951171875,1230.0999755859375,8240787
2026-07-24,1227.300048828125,1233.9000244140625,1210.5999755859375,1216.800048828125,8088828
2026-07-27,1227.5,1237.0,1221.5999755859375,1237.0,5967502
2026-07-28,1223.5,1233.9000244140625,1219.699951171875,1222.5,6093182
2026-07-29,1235.4000244140625,1237.0999755859375,1214.4000244140625,1229.5,10110233
2026-07-30,1228.9000244140625,1232.199951171875,1220.199951171875,1229.0,6878684
2026-07-31,1229.5,1239.699951171875,1226.0,1226.199951171875,7487814
